name,category,coordenadas,num_of_reviews,business_id,city,state,stars,review_count
Southern Arizona Arts Guild,Art gallery,"32.3247425, -110.9299968",64,KJK4cCS1Toi7qzpOxcvhFg,Tucson,PA,4.0,88
Southern Arizona Arts Guild,Art gallery,"32.3247425, -110.9299968",64,BSug9XekNWu2om7mEEEF8w,Tucson,AZ,4.0,23
Southern Arizona Arts Guild,Art gallery,"32.3247425, -110.9299968",64,GPF7FWG2dSkOyyiRgPeBNA,Tucson,TN,5.0,8
Southern Arizona Arts Guild,Art gallery,"32.3247425, -110.9299968",64,M983OPfVRnwvG7zEOzykCA,Tucson,FL,3.5,261
Southern Arizona Arts Guild,Art gallery,"32.3247425, -110.9299968",64,kdM1FwuXIEChNY1fpLNtdw,Tucson,PA,3.0,6
Southern Arizona Arts Guild,Art gallery,"32.3247425, -110.9299968",64,nkP3hL3tkFH4NBJVVPZidg,Tucson,TN,4.0,7
Southern Arizona Arts Guild,Art gallery,"32.3247425, -110.9299968",64,uSIGgRScZmpWlEcHtoaWlA,Tucson,PA,3.5,739
Southern Arizona Arts Guild,Art gallery,"32.3247425, -110.9299968",64,0uUPOY8lYNkxoY0NVBCDHw,Tucson,PA,4.5,40
Southern Arizona Arts Guild,Art gallery,"32.3247425, -110.9299968",64,oDsVHunO1pSNsmBdM2Yn3w,Tucson,PA,4.0,6
Southern Arizona Arts Guild,Art gallery,"32.3247425, -110.9299968",64,vDchrkCo-7jbuTKF5nSbAw,Tucson,PA,3.5,7
VooDoo Saint Louis,Dance club,"38.6321275, -90.1979132",56,1xuIrC6VBoa_9XB_5eTfAg,St. Louis,TN,4.0,90
Salam Travel Agency,Travel agency,"39.955089, -75.2084579",8,M7C_U0ORBw9sMcRa3sEQsQ,Philadelphia,IN,5.0,17
Casino Del Sol RV Park,RV park,"32.1312887, -111.0868383",15,0-BLZd37lMUODMuYAtKgkA,Tucson,TN,2.5,62
Casino Del Sol RV Park,RV park,"32.1312887, -111.0868383",15,TVDgBA0_ziuFfya-dcRCJw,Tucson,LA,3.0,39
Casino Del Sol RV Park,RV park,"32.1312887, -111.0868383",15,E_u7z-vsSG_1gqflBOwtRQ,Tucson,NV,4.5,5
Casino Del Sol RV Park,RV park,"32.1312887, -111.0868383",15,Dg7zWCgvPS7UZjgEydPD1w,Tucson,FL,4.5,6
Casino Del Sol RV Park,RV park,"32.1312887, -111.0868383",15,OMkT9ZQuYO3cNmwo86YhUw,Tucson,PA,4.0,163
Casino Del Sol RV Park,RV park,"32.1312887, -111.0868383",15,VzBkj_fzHevjAT9H1HKFpQ,Tucson,PA,4.0,29
Casino Del Sol RV Park,RV park,"32.1312887, -111.0868383",15,P7UGQo5suhqdlm29uLsdaw,Tucson,MO,3.5,7
Identity Spa & Salon LLC,Medical spa,"38.5341273, -90.384295",66,52lIpf9JbP9PnkQS0NAKZw,Sunset Hills,FL,4.5,10
Living Young Center for Health and Anti-Aging,Medical spa,"28.0925971, -82.7412295",337,5GExbdZvUw3iEqFQRJpSmw,Palm Harbor,TN,4.5,16
Living Young Center for Health and Anti-Aging,Facial spa,"28.0925971, -82.7412295",337,5GExbdZvUw3iEqFQRJpSmw,Palm Harbor,TN,4.5,16
Renters Warehouse Nashville,Condominium rental agency,"36.0337261, -86.8042299",166,uOd8XkAOViaglRAwt1Rf4w,Brentwood,PA,1.5,11
Domain 3201,Apartment building,"32.33689, -111.0338854",66,dUHXNRTE9rM7YlVor1OxZw,Tucson,TN,3.5,19
Domain 3201,Apartment complex,"32.33689, -111.0338854",66,dUHXNRTE9rM7YlVor1OxZw,Tucson,TN,3.5,19
Domain 3201,Apartment rental agency,"32.33689, -111.0338854",66,dUHXNRTE9rM7YlVor1OxZw,Tucson,TN,3.5,19
Jazz N Hair Studio,Day spa,"27.968439, -82.762202",8,0hG3j1RWi35Je6jq6jYvhw,Clearwater,NJ,4.5,9
National Car Rental,Car rental agency,"27.9067043, -82.6924654",137,6HgFBgMpbWb4_R5UsctaXA,Clearwater,PA,3.5,10
We Rock the Spectrum Kid's Gym - New Orleans,Recreation center,"30.0160879, -90.2493898",28,XNKnGJuDkqMLh2-9ujZwrw,Kenner,PA,3.0,6
Foreign Nola,Art gallery,"29.9314571, -90.0738739",16,P-gE5Hlsky6x7pbLBIcMHA,New Orleans,AB,5.0,25
Maritz Travel,Travel agency,"39.9536631, -75.1695865",2,xrUtLEFyxzfjflTC2nqLXQ,Philadelphia,TN,3.5,34
Maritz Travel,Travel agency,"39.9536631, -75.1695865",2,Gbfw2LQJGjrS6eHSsGo_VA,Philadelphia,TN,3.5,11
Maritz Travel,Travel agency,"39.9536631, -75.1695865",2,SofI_999OKy7SeCzQHebDw,Philadelphia,AZ,1.5,12
Maritz Travel,Travel agency,"39.9536631, -75.1695865",2,MtZ4qZwhgD4gidKWWBzKTw,Philadelphia,IN,2.5,8
Maritz Travel,Travel agency,"39.9536631, -75.1695865",2,JT1hfGTlsb9Hht8O-0-5wg,Philadelphia,LA,2.5,5
Maritz Travel,Travel agency,"39.9536631, -75.1695865",2,u4qHq8Hi4S7ookhvFxp_cg,Philadelphia,PA,2.5,6
Maritz Travel,Travel agency,"39.9536631, -75.1695865",2,x4yPO-t8bLp3vWWb4yn9Mg,Philadelphia,DE,3.0,42
Sun Valley Mobile Home Park,RV park,"39.6028659, -119.7773461",44,BpMY8lZ0Q82q2Ix3yeu8YA,Sun Valley,CA,4.5,9
Sun Valley Mobile Home Park,RV park,"39.6028659, -119.7773461",44,4s7cFr4U7J7eYnwa3Suzfw,Sun Valley,PA,3.0,6
Sun Valley Mobile Home Park,RV park,"39.6028659, -119.7773461",44,4Hx19MyykbQBp5OiEcWK-Q,Reno,LA,4.0,12
Sun Valley Mobile Home Park,RV park,"39.6028659, -119.7773461",44,NUYAFrwlJdAg8n53mVMmWA,Sun Valley,PA,4.0,50
Sun Valley Mobile Home Park,RV park,"39.6028659, -119.7773461",44,nrinDIKjrb3E5HKMUCCUKg,Reno,MO,5.0,6
Sun Valley Mobile Home Park,RV park,"39.6028659, -119.7773461",44,NBCGx7q20t7qiHeYsJCl8Q,Reno,NV,5.0,9
Sun Valley Mobile Home Park,RV park,"39.6028659, -119.7773461",44,8GXI0wKeBjyH-5doeHJGIA,Reno,NJ,5.0,6
Sun Valley Mobile Home Park,RV park,"39.6028659, -119.7773461",44,jUXUyiiSAd_tzFJTG6ZGxw,Sun Valley,IL,4.0,7
Sun Valley Mobile Home Park,RV park,"39.6028659, -119.7773461",44,J_ZyhwHp1AhB1qEA7M3xmQ,Sun Valley,FL,4.5,5
Sun Valley Mobile Home Park,RV park,"39.6028659, -119.7773461",44,517w5KBrfrvtA1ubUktuVA,Reno,FL,2.0,10
Sun Valley Mobile Home Park,RV park,"39.6028659, -119.7773461",44,-mSF2KikjDu3SHUumV9DoA,Reno,AB,5.0,11
Sun Valley Mobile Home Park,RV park,"39.6028659, -119.7773461",44,fHbpudb8bdFtRzE-7E8kbQ,Reno,FL,1.5,17
A.V.A. Ballet Theatre,Ballet theater,"39.5242876, -119.8114464",4,xDrDn3yS6ImRgp--h8-tag,Reno,IN,4.5,39
A.V.A. Ballet Theatre,Ballet theater,"39.5242876, -119.8114464",4,eCHeuIPt_Yj0DQtIs3irtQ,Reno,AB,4.0,103
Nashville Shores,Water park,"36.1639265, -86.6008806",34,6Z_wgNTh5HJ7NhFghVe2vA,Nashville,LA,5.0,5
Adventure Alley,Bowling alley,"36.3043375, -86.6297733",97,l3LTADyP59xl79-I3wm3Ww,Hendersonville,NJ,1.0,9
Adventure Alley,Miniature golf course,"36.3043375, -86.6297733",97,l3LTADyP59xl79-I3wm3Ww,Hendersonville,NJ,1.0,9
Knights Inn Tucson,Motel,"32.181028, -110.953868",48,pHOnnbmrBeQnjKdqZzoMVA,Tucson,PA,1.0,7
Knights Inn Tucson,Hotel,"32.181028, -110.953868",48,pHOnnbmrBeQnjKdqZzoMVA,Tucson,PA,1.0,7
Knights Inn Tucson,Lodge,"32.181028, -110.953868",48,pHOnnbmrBeQnjKdqZzoMVA,Tucson,PA,1.0,7
Arch and Line Palm Harbor,Facial spa,"28.1009341, -82.7390729",137,m0VJG1SvrypYVVs6h3FKuQ,Palm Harbor,AB,5.0,40
Arch and Line Palm Harbor,Spa,"28.1009341, -82.7390729",137,m0VJG1SvrypYVVs6h3FKuQ,Palm Harbor,AB,5.0,40
Tucson Massage Company,Massage spa,"32.2211406, -110.9525495",186,OHAPCbkNHV7SkUcUiwddZQ,Tucson,ID,5.0,59
Selenys Hair Beauty Barber Shop,Facial spa,"39.6936465, -86.1499853",28,C_2agQxDB4GMNB-iG6Reeg,Indianapolis,FL,2.5,6
BioFit,Fitness center,"38.6174881, -90.192364",18,OtrCuFTtSJ97KKN2XsdpGg,St. Louis,NJ,4.0,22
BioFit,Fitness center,"38.6174881, -90.192364",18,CIZiGL2t5x-WcmWMyzuKaA,Saint Louis,AB,2.0,76
Yu Massage,Massage spa,"28.1795398, -82.320172",38,XeoyTz0E5rizk-AKrSH32w,Wesley Chapel,AB,5.0,6
Main Line OB/GYN - Collegeville,Medical Center,"40.1644424, -75.4746165",78,EoXRCYdc0O2GFhU6LpGbKQ,Collegeville,PA,3.0,8
Swamp Tour New Orleans,Tour agency,"29.9498663, -90.0740562",116,LUHgOe5DV7z8H7ltzuFx7A,New Orleans,FL,4.0,16
Swamp Tour New Orleans,Tour agency,"29.9498663, -90.0740562",116,LVyFvkPGY5BqKNZw6r_Vnw,New Orleans,FL,1.5,6
Swamp Tour New Orleans,Tour agency,"29.9498663, -90.0740562",116,kouFQZiu6lK59nxRLP6LsA,New Orleans,MO,4.0,281
Swamp Tour New Orleans,Boat tour agency,"29.9498663, -90.0740562",116,LUHgOe5DV7z8H7ltzuFx7A,New Orleans,FL,4.0,16
Swamp Tour New Orleans,Boat tour agency,"29.9498663, -90.0740562",116,LVyFvkPGY5BqKNZw6r_Vnw,New Orleans,FL,1.5,6
Swamp Tour New Orleans,Boat tour agency,"29.9498663, -90.0740562",116,kouFQZiu6lK59nxRLP6LsA,New Orleans,MO,4.0,281
Swamp Tour New Orleans,Canoe & kayak tour agency,"29.9498663, -90.0740562",116,LUHgOe5DV7z8H7ltzuFx7A,New Orleans,FL,4.0,16
Swamp Tour New Orleans,Canoe & kayak tour agency,"29.9498663, -90.0740562",116,LVyFvkPGY5BqKNZw6r_Vnw,New Orleans,FL,1.5,6
Swamp Tour New Orleans,Canoe & kayak tour agency,"29.9498663, -90.0740562",116,kouFQZiu6lK59nxRLP6LsA,New Orleans,MO,4.0,281
Swamp Tour New Orleans,Sightseeing tour agency,"29.9498663, -90.0740562",116,LUHgOe5DV7z8H7ltzuFx7A,New Orleans,FL,4.0,16
Swamp Tour New Orleans,Sightseeing tour agency,"29.9498663, -90.0740562",116,LVyFvkPGY5BqKNZw6r_Vnw,New Orleans,FL,1.5,6
Swamp Tour New Orleans,Sightseeing tour agency,"29.9498663, -90.0740562",116,kouFQZiu6lK59nxRLP6LsA,New Orleans,MO,4.0,281
Swamp Tour New Orleans,Tourist attraction,"29.9498663, -90.0740562",116,LUHgOe5DV7z8H7ltzuFx7A,New Orleans,FL,4.0,16
Swamp Tour New Orleans,Tourist attraction,"29.9498663, -90.0740562",116,LVyFvkPGY5BqKNZw6r_Vnw,New Orleans,FL,1.5,6
Swamp Tour New Orleans,Tourist attraction,"29.9498663, -90.0740562",116,kouFQZiu6lK59nxRLP6LsA,New Orleans,MO,4.0,281
Swamp Tour New Orleans,Tourist information center,"29.9498663, -90.0740562",116,LUHgOe5DV7z8H7ltzuFx7A,New Orleans,FL,4.0,16
Swamp Tour New Orleans,Tourist information center,"29.9498663, -90.0740562",116,LVyFvkPGY5BqKNZw6r_Vnw,New Orleans,FL,1.5,6
Swamp Tour New Orleans,Tourist information center,"29.9498663, -90.0740562",116,kouFQZiu6lK59nxRLP6LsA,New Orleans,MO,4.0,281
Gold's Gym,Fitness center,"38.5977626, -90.4842091",98,GI-iX41ZPkJKV9iK5WvYRg,Ballwin,PA,2.5,22
Hertz Car Rental,Car rental agency,"38.6043127, -90.3837928",28,N2Bqf7iYFgnAqFDdLRQzjA,Saint Louis,PA,3.5,15
Room 5280 - Tampa Live Escape Games,Escape room center,"27.9260616, -82.5151447",168,bpt3gbVhXDSPy-B_DJPZAg,Tampa,AZ,4.0,5
Massage Envy,Massage spa,"32.205966, -110.78691",255,8SWBqjFUNE6ZQ8CL9yxFsA,Tucson,FL,3.5,39
Massage Envy,Facial spa,"32.205966, -110.78691",255,8SWBqjFUNE6ZQ8CL9yxFsA,Tucson,FL,3.5,39
The Travel Agent Inc,Travel agency,"39.9568951, -86.1563592",14,bYk0OuBUMLuMxrkcgcFU8w,Carmel,NV,4.0,6
Boxing Fit University,Fitness center,"32.2527629, -110.9436316",418,A6t6sup8tOJzwHS5oPwXWw,Tucson,NV,2.5,43
National Car Rental,Car rental agency,"43.5686216, -116.2218987",108,UvkcB1iSZBdcJ-DE1z7YcQ,Boise,PA,2.5,21
The Landings at Cypress Meadows,Apartment complex,"28.111216, -82.506254",84,hKoaQ4L672jq37IK7qYfUw,Tampa,IL,1.5,6
The Landings at Cypress Meadows,Apartment building,"28.111216, -82.506254",84,hKoaQ4L672jq37IK7qYfUw,Tampa,IL,1.5,6
The Landings at Cypress Meadows,Apartment rental agency,"28.111216, -82.506254",84,hKoaQ4L672jq37IK7qYfUw,Tampa,IL,1.5,6
Remix Fitness,Fitness center,"40.1596489, -75.1455083",66,ZH_9EW1xF1FnjZ0Dj2BS-Q,Horsham,AZ,3.5,38
The Bounce Around,Recreation center,"30.0159834, -90.2492498",28,YPghBSkPwMuAJPf3OK9rQA,Kenner,PA,1.5,9
Glass Geeks,Art gallery,"32.2917277, -110.9792137",118,bY28Imc81kXPnZpo9ldHnw,Tucson,PA,3.5,15
Glass Geeks,Art gallery,"32.2917277, -110.9792137",118,mabF2emQIQUf0QX2QA9LsA,Tucson,AZ,4.5,7
Belle Ami's Day Spa and Anti-aging Clinic,Spa,"36.036026, -86.81564",8,dY9EMi7rhAyeMSONTj_BxA,Brentwood,DE,3.5,10
Belle Ami's Day Spa and Anti-aging Clinic,Spa,"36.036026, -86.81564",8,juuyDZxuo1T2aGfvzArP5Q,Brentwood,IN,4.5,7
MIZE Gallery,Art gallery,"27.779085, -82.646473",38,KU4Y64Xo98dadz3umx41zw,Saint Petersburg,PA,4.0,206
MiMi Nails & Spa,Facial spa,"39.8960103, -74.9493043",98,1k3B79DP_qf7wwc0vMNlCw,Cherry Hill,PA,5.0,16
MiMi Nails & Spa,Spa,"39.8960103, -74.9493043",98,1k3B79DP_qf7wwc0vMNlCw,Cherry Hill,PA,5.0,16
Planet Fitness,Fitness center,"38.556835, -90.376335",328,GH3xxoX-NsHk6TYhgZGD5g,Crestwood,FL,4.0,22
Planet Fitness,Spa and health club,"38.556835, -90.376335",328,GH3xxoX-NsHk6TYhgZGD5g,Crestwood,FL,4.0,22
Club Fitness,Fitness center,"38.724459, -90.1246837",56,fAFr_pdYXjbC_Y4ZyyplEw,Granite City,PA,2.0,6
Wyndham Vacation Ownership,Vacation home rental agency,"29.949876, -90.0668671",38,DCxpOvs2CJHnq9bP7rx-3Q,New Orleans,LA,2.5,32
All County® Tampa Bay Property Management,Apartment rental agency,"27.9969329, -82.5480886",173,V5Kaq2WsdsCKJ2JNoWgwxQ,Tampa,PA,5.0,10
All County® Tampa Bay Property Management,Condominium rental agency,"27.9969329, -82.5480886",173,V5Kaq2WsdsCKJ2JNoWgwxQ,Tampa,PA,5.0,10
U-Haul at Seminole Blvd,Truck rental agency,"27.8677384, -82.787334",58,f0QDYfvOf6s8ZXYJUd8pFA,Seminole,PA,2.0,6
U-Haul at Seminole Blvd,Van rental agency,"27.8677384, -82.787334",58,f0QDYfvOf6s8ZXYJUd8pFA,Seminole,PA,2.0,6
European Wax Center,Spa,"29.9351935, -90.1049458",117,CML2gollyOQhoFeTZqzbGA,New Orleans,IN,5.0,10
European Wax Center,Spa,"29.9351935, -90.1049458",117,WacJx4RrgsMUjuh4p8mBrg,New Orleans,TN,5.0,5
European Wax Center,Spa,"29.9351935, -90.1049458",117,_d4oswY38HTB5UWMMEt_jA,New Orleans,MO,4.0,49
Rec & Royal,Karaoke,"39.951001, -75.16874",17,JclXOdPHF1Kkglcon_B31w,Philadelphia,FL,3.5,12
Rec & Royal,Karaoke,"39.951001, -75.16874",17,dQZlvOEVNke30MY5iTiy1g,Philadelphia,NV,4.0,614
Rec & Royal,Karaoke,"39.951001, -75.16874",17,eDDsEhpYHGRmRpV5uR80qw,Philadelphia,TN,5.0,19
Rec & Royal,Karaoke,"39.951001, -75.16874",17,UzbNTU2k8A4k0uLrDbRq2w,Philadelphia,NJ,3.5,16
Rec & Royal,Night club,"39.951001, -75.16874",17,JclXOdPHF1Kkglcon_B31w,Philadelphia,FL,3.5,12
Rec & Royal,Night club,"39.951001, -75.16874",17,dQZlvOEVNke30MY5iTiy1g,Philadelphia,NV,4.0,614
Rec & Royal,Night club,"39.951001, -75.16874",17,eDDsEhpYHGRmRpV5uR80qw,Philadelphia,TN,5.0,19
Rec & Royal,Night club,"39.951001, -75.16874",17,UzbNTU2k8A4k0uLrDbRq2w,Philadelphia,NJ,3.5,16
60out Escape Rooms - Philadelphia,Amusement center,"39.951001, -75.16874",8,JclXOdPHF1Kkglcon_B31w,Philadelphia,FL,3.5,12
60out Escape Rooms - Philadelphia,Amusement center,"39.951001, -75.16874",8,dQZlvOEVNke30MY5iTiy1g,Philadelphia,NV,4.0,614
60out Escape Rooms - Philadelphia,Amusement center,"39.951001, -75.16874",8,eDDsEhpYHGRmRpV5uR80qw,Philadelphia,TN,5.0,19
60out Escape Rooms - Philadelphia,Amusement center,"39.951001, -75.16874",8,UzbNTU2k8A4k0uLrDbRq2w,Philadelphia,NJ,3.5,16
Massage Envy,Massage spa,"27.951152, -82.44794",258,t-NiYLOxwDJc7jSDKix4bA,Tampa,IN,3.0,65
Massage Envy,Massage spa,"27.951152, -82.44794",258,w__XzSTrOrWVXf0wi4Pm2g,Tampa,PA,3.5,11
Massage Envy,Facial spa,"27.951152, -82.44794",258,t-NiYLOxwDJc7jSDKix4bA,Tampa,IN,3.0,65
Massage Envy,Facial spa,"27.951152, -82.44794",258,w__XzSTrOrWVXf0wi4Pm2g,Tampa,PA,3.5,11
The Franklin Residences,Apartment building,"39.9493831, -75.1551309",38,yz4hMPsIO7sI0heAiPj4aQ,Philadelphia,NJ,2.0,10
The Franklin Residences,Apartment building,"39.9493831, -75.1551309",38,JqOS1yDmOdhx2SLopAoo9w,Philadelphia,PA,3.0,28
The Franklin Residences,Apartment building,"39.9493831, -75.1551309",38,M4y3CIkX3uG9HPN4ZNqD_g,Philadelphia,FL,5.0,8
The Franklin Residences,Apartment building,"39.9493831, -75.1551309",38,Y_1ck42KkUN3m7-gFDngBQ,Philadelphia,PA,4.5,18
The Franklin Residences,Apartment building,"39.9493831, -75.1551309",38,rKm8EyKQRHxidls2Pns_cw,Philadelphia,IN,4.5,29
The Franklin Residences,Apartment building,"39.9493831, -75.1551309",38,kSEEqMG_inCYG4GpAppi8g,Philadelphia,MO,2.5,8
The Franklin Residences,Apartment building,"39.9493831, -75.1551309",38,PrYSQ_FVZAXB46KcscmLrw,Philadelphia,PA,4.0,246
The Franklin Residences,Apartment rental agency,"39.9493831, -75.1551309",38,yz4hMPsIO7sI0heAiPj4aQ,Philadelphia,NJ,2.0,10
The Franklin Residences,Apartment rental agency,"39.9493831, -75.1551309",38,JqOS1yDmOdhx2SLopAoo9w,Philadelphia,PA,3.0,28
The Franklin Residences,Apartment rental agency,"39.9493831, -75.1551309",38,M4y3CIkX3uG9HPN4ZNqD_g,Philadelphia,FL,5.0,8
The Franklin Residences,Apartment rental agency,"39.9493831, -75.1551309",38,Y_1ck42KkUN3m7-gFDngBQ,Philadelphia,PA,4.5,18
The Franklin Residences,Apartment rental agency,"39.9493831, -75.1551309",38,rKm8EyKQRHxidls2Pns_cw,Philadelphia,IN,4.5,29
The Franklin Residences,Apartment rental agency,"39.9493831, -75.1551309",38,kSEEqMG_inCYG4GpAppi8g,Philadelphia,MO,2.5,8
The Franklin Residences,Apartment rental agency,"39.9493831, -75.1551309",38,PrYSQ_FVZAXB46KcscmLrw,Philadelphia,PA,4.0,246
City Lofts on Laclede,Apartment complex,"38.6352479, -90.2381189",98,dEAPbFTojIB9304x9GgK5w,St. Louis,PA,2.0,9
City Lofts on Laclede,Apartment building,"38.6352479, -90.2381189",98,dEAPbFTojIB9304x9GgK5w,St. Louis,PA,2.0,9
Philadelphia Sports Clubs,Fitness center,"39.94573, -75.150099",148,PkIYhUjvpsPpJVJv4WcPTg,Philadelphia,FL,2.5,144
All Bout Dat Tours LLC,Tour operator,"29.9765382, -90.0763009",78,QfOhbEcYDs4_kZDI4UP7FQ,New Orleans,TN,5.0,24
Wyndchase at Aspen Grove,Apartment building,"35.9478935, -86.8377211",137,PvuJhTD1mvy1sWylY6gRYg,Franklin,IN,3.0,23
Wyndchase at Aspen Grove,Apartment complex,"35.9478935, -86.8377211",137,PvuJhTD1mvy1sWylY6gRYg,Franklin,IN,3.0,23
Enterprise Rent-A-Car,Car rental agency,"40.1036605, -75.0288736",128,zByP1OHxcVTyoSpKqsoJsg,Philadelphia,FL,4.5,21
Enterprise Rent-A-Car,Van rental agency,"40.1036605, -75.0288736",128,zByP1OHxcVTyoSpKqsoJsg,Philadelphia,FL,4.5,21
French Quarter New Orleans Tours,Tour operator,"29.95656, -90.06656",48,cV78fhPGSHj9f2wbnIA6Mw,New Orleans,PA,5.0,5
Sensation Day Spa,Massage spa,"36.1261336, -86.7678555",18,NpCECfDZOSuZxDEA3HHhfw,Berry Hill,FL,3.0,7
AQ Rittenhouse Apartments,Apartment complex,"39.9522729, -75.1742831",14,5tvwM1Jk1jwJYoErwv3NTw,Philadelphia,FL,3.0,43
WhitneyMeryn,Park,"35.9671806, -86.8053219",6,EtlPQ3ZdW-NTK9lN__UMCA,Brentwood,IL,4.5,24
Dolly Monroe Beauty Academy,Facial spa,"28.1440939, -82.3128504",65,AIHmAQbFb3_cqhrqGoId4Q,Tampa,PA,3.5,9
Elements on Third Apartments,Apartment rental agency,"27.7757664, -82.6765233",52,jEncyrIzDVWn9wgsfhh8yA,SAINT PETERSBURG,FL,1.0,5
Elements on Third Apartments,Apartment building,"27.7757664, -82.6765233",52,jEncyrIzDVWn9wgsfhh8yA,SAINT PETERSBURG,FL,1.0,5
Elements on Third Apartments,Apartment complex,"27.7757664, -82.6765233",52,jEncyrIzDVWn9wgsfhh8yA,SAINT PETERSBURG,FL,1.0,5
Dr. Ashraf Ragab,Medical Center,"27.9609148, -82.7552362",16,oBTo1wMwNfzZjxKYQPh_KA,Clearwater,FL,3.0,8
Yes Honey Studio,Fitness center,"38.6227135, -90.2565766",17,jjJRj3vBY1Bda2OMxDtdSg,St. Louis,PA,5.0,7
4650 Southport Crossing Drive Parking,Parking lot,"39.6639246, -86.0901044",1,2FOo0-3MChznTIo79vW8zg,Indianapolis,CA,2.5,16
Sunsation Tanning,Facial spa,"39.5434718, -119.7173771",57,Ij3NJ6phJU9NXtbu7PKguA,Sparks,DE,2.5,34
Sunsation Tanning,Facial spa,"39.5434718, -119.7173771",57,uJDo0U-gDAcsljMmIovlCA,Sparks,TN,4.5,50
Sunsation Tanning,Facial spa,"39.5434718, -119.7173771",57,aGz-fJe1ebL1xLWUZ_oChQ,Sparks,AB,4.5,14
Sunsation Tanning,Facial spa,"39.5434718, -119.7173771",57,E2xw2XTWGHF0mtLL5M2xOw,Sparks,AZ,4.0,37
Sunsation Tanning,Facial spa,"39.5434718, -119.7173771",57,z6mU0N4zujiU-lwcYgzpSQ,Sparks,LA,4.5,26
Sunsation Tanning,Facial spa,"39.5434718, -119.7173771",57,v2M2ENlB1cqgWd7-IWzgbw,Sparks,AZ,4.0,17
Ama Ti Salon and Spa,Day spa,"40.1468574, -75.3187372",88,weke-9Qern3mkOxY2Vj00A,East Norriton,FL,3.5,57
Ama Ti Salon and Spa,Facial spa,"40.1468574, -75.3187372",88,weke-9Qern3mkOxY2Vj00A,East Norriton,FL,3.5,57
The Fitness Dojo,Fitness center,"38.6051778, -90.345761",18,gcrpSG0vT19e1Bk7ipVkMw,St. Louis,NJ,4.0,5
Rooted Vine Wine Tours,Tour agency,"34.403734, -119.6930168",17,Ea2N2vZirKywxylvVo9Xpg,Santa Barbara,IN,5.0,9
Rooted Vine Wine Tours,Tour operator,"34.403734, -119.6930168",17,Ea2N2vZirKywxylvVo9Xpg,Santa Barbara,IN,5.0,9
barre3,Fitness center,"39.9501823, -75.1660753",237,Vz_4pvJjRBGRA5t-ZHL7Wg,Philadelphia,NV,3.5,6
barre3,Fitness center,"39.9501823, -75.1660753",237,KUfhi0ZOOMEAiJts5LeYJg,Philadelphia,FL,5.0,5
barre3,Fitness center,"39.9501823, -75.1660753",237,U9TJ13_B6mySAb1RI4lhug,Philadelphia,CA,2.5,151
"Michael Dalsey, DO",Medical Center,"39.733528, -75.318747",2,KZqXJo_w2jeX4zpybFpP4w,Swedesboro,PA,1.5,14
Reflexology Health & More LLC,Massage spa,"27.8843101, -82.7301978",47,Uhy9AgeaMXQPLIn7ba20sw,Largo,NV,4.5,9
Millenium spa & Beauty Salon,Spa,"28.0261479, -82.5087107",7,42yMyzPuv798qnqtcqup6w,Tampa,LA,4.5,9
Virtua Urgent Care - Voorhees,Urgent care center,"39.8377635, -74.9246678",88,whj64qbTNNnbhVayzx88yQ,Voorhees Township,AZ,4.5,5
Virtua Urgent Care - Voorhees,Medical Center,"39.8377635, -74.9246678",88,whj64qbTNNnbhVayzx88yQ,Voorhees Township,AZ,4.5,5
Breathe Bar LLC,Massage spa,"39.51817, -119.8081101",8,QkYCZ5wvIQfevCoH1aP4ZA,Reno,NV,2.5,84
Breathe Bar LLC,Massage spa,"39.51817, -119.8081101",8,1zX0Hvyvji5qwioZe1LrZw,Reno,AZ,4.0,6
Breathe Bar LLC,Massage spa,"39.51817, -119.8081101",8,9xKYJPyUnX4ruCWyE1557g,Reno,PA,4.0,31
Breathe Bar LLC,Massage spa,"39.51817, -119.8081101",8,KSnTK8tPupM-S7ArRfLQdA,Reno,MO,4.5,8
Breathe Bar LLC,Massage spa,"39.51817, -119.8081101",8,ABLWZ6z9Jh-tL0-pqaGP2g,Reno,FL,5.0,27
Breathe Bar LLC,Massage spa,"39.51817, -119.8081101",8,Mwd177ZUAavCANTeXRs2Jw,Reno,FL,4.5,112
Breathe Bar LLC,Massage spa,"39.51817, -119.8081101",8,3iUzrC0eF3mZxAlzHxQnfg,Reno,PA,5.0,6
Magnolia,Home theater store,"32.222374, -110.863674",5,WJht65g8f3mE13eazyoP_g,Tucson,AB,2.0,101
Sola Salon Studios,Day spa,"39.4782698, -119.7975326",56,CbqKczKCqvLknZ3JaAduNg,Reno,CA,4.0,9
Sola Salon Studios,Day spa,"39.4782698, -119.7975326",56,n5r1cVMprzuBkr81a6gKfw,Reno,LA,5.0,11
Pima Pain Center - CENTRAL,Medical Center,"32.2221385, -110.8941272",193,FkyuGxycBYR0kGc2JP_t9Q,Tucson,AZ,2.0,41
MY SALON Suite® of St. Petersburg,Facial spa,"27.7668417, -82.6372086",38,XUTboDILPqOYaEfR6yuPww,St. Petersburg,AB,4.5,6
CrossFit StPete,Fitness center,"27.7969229, -82.6678278",38,8TO4BqTkz1bi9ye7OxxIzw,Saint Petersburg,AZ,5.0,13
Villa Flores Apartments,Apartment building,"34.4301661, -119.6978786",8,-gKBcW-YzcKbqCD-oWJnFQ,Santa Barbara,PA,4.5,85
